genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_013620725.1,PRJNA515431,ASM1362072v1,Contig,na,SAMN10845505,2020-07-24,GCA_013620725.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_013620725.1,,yes,major,subtilis,C4,NO PROBLEMS,1423,ncbi
GCF_003174785.1,PRJNA472711,ASM317478v1,Contig,na,SAMN09241895,2018-05-29,GCA_003174785.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003174785.1,,yes,major,subtilis,JS-4,Jiangsu Academy of Agricultural Sciences,1423,ncbi
GCF_011317145.1,PRJNA593387,ASM1131714v1,Contig,na,SAMN13476497,2020-03-16,GCA_011317145.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_011317145.1,,yes,major,subtilis,BTS-3,"The Sainsbury Laboratory, University of East Anglia",1423,ncbi
GCF_003833295.1,PRJNA503984,ASM383329v1,Contig,na,SAMN10375215,2018-11-26,GCA_003833295.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003833295.1,,yes,major,subtilis,EH11,University of Groningen,1423,ncbi
GCF_003990435.1,PRJNA503984,ASM399043v1,Contig,na,SAMN10375219,2019-01-02,GCA_003990435.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003990435.1,,yes,major,subtilis,DH12,University of Groningen,1423,ncbi
GCF_004294535.1,PRJNA516331,ASM429453v1,Contig,na,SAMN10787356,2019-02-24,GCA_004294535.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004294535.1,,yes,major,subtilis,A29,"North-West University, South Africa",1423,ncbi
GCF_014219005.1,PRJNA636601,ASM1421900v1,Scaffold,na,SAMN15080915,2020-08-17,GCA_014219005.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014219005.1,,yes,major,subtilis,ZIM3,Chinese Academy of Sciences,1423,ncbi
GCF_012689485.1,PRJNA523307,ASM1268948v1,Contig,na,SAMN10970816,2020-04-22,GCA_012689485.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012689485.1,,yes,major,subtilis,14-22,Huazhong agricultural university,1423,ncbi
GCF_010614705.1,PRJNA603289,ASM1061470v1,Contig,na,SAMN13927445,2020-02-14,GCA_010614705.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010614705.1,,yes,major,subtilis,TNW1(2019),Bard College,1423,ncbi
GCF_020176885.1,PRJNA764204,ASM2017688v1,Contig,na,SAMN21479894,2021-09-29,GCA_020176885.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020176885.1,,yes,major,subtilis,AM1002,Northern Illinois University,1423,ncbi
GCF_905315395.1,PRJEB43128,NRS6134,Contig,na,SAMEA8103441,2021-05-13,GCA_905315395.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315395.1,,yes,major,subtilis,NRS6134,University of Dundee Data Analysis Group,1423,ncbi
GCF_004923335.1,PRJNA437180,ASM492333v1,Contig,na,SAMN08640840,2019-04-30,GCA_004923335.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004923335.1,,yes,major,subtilis,MCCC 1A10476,State Key Laboratory Breeding Base of Marine Genetic Resources,1423,ncbi
GCF_001742355.1,PRJNA254928,ASM174235v1,Contig,na,SAMN02903557,2016-09-22,GCA_001742355.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001742355.1,,yes,major,subtilis,CGMCC63528,National Institutes for Food and Drug Control,1423,ncbi
GCF_020251265.1,PRJNA766719,ASM2025126v1,Contig,na,SAMN21874022,2021-10-04,GCA_020251265.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020251265.1,,yes,major,subtilis,BSY28,Sichuan Agricultural University,1423,ncbi
GCF_010580645.1,PRJNA390877,ASM1058064v1,Scaffold,na,SAMN07267325,2020-02-13,GCA_010580645.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010580645.1,,yes,major,subtilis,5-1,China Agricultural University,1423,ncbi
GCF_010578225.1,PRJNA390877,ASM1057822v1,Contig,na,SAMN07267328,2020-02-13,GCA_010578225.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578225.1,,yes,major,subtilis,8-1,China Agricultural University,1423,ncbi
GCF_010578065.1,PRJNA390877,ASM1057806v1,Contig,na,SAMN07267371,2020-02-13,GCA_010578065.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578065.1,,yes,major,subtilis,29-3,China Agricultural University,1423,ncbi
GCF_905315045.1,PRJEB43128,NRS6127,Contig,na,SAMEA8103437,2021-05-13,GCA_905315045.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315045.1,,yes,major,subtilis,NRS6127,University of Dundee Data Analysis Group,1423,ncbi
GCF_012935335.1,PRJNA623850,ASM1293533v1,Contig,na,SAMN14558910,2020-04-30,GCA_012935335.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012935335.1,,yes,major,subtilis,STRP31,University of Groningen,1423,ncbi
GCF_015776795.1,PRJNA248325,ASM1577679v1,Contig,na,SAMN02797764,2020-12-07,GCA_015776795.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015776795.1,,yes,major,subtilis,G25-83,Institute of Life Sciences and Technology,1423,ncbi
GCF_003833205.1,PRJNA503984,ASM383320v1,Contig,na,SAMN10375217,2018-11-26,GCA_003833205.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003833205.1,,yes,major,subtilis,EH2,University of Groningen,1423,ncbi
GCF_905319545.1,PRJEB43128,NRS6187,Contig,na,SAMEA8103453,2021-05-13,GCA_905319545.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319545.1,,yes,major,subtilis,NRS6187,University of Dundee Data Analysis Group,1423,ncbi
GCF_003265725.1,PRJNA431144,ASM326572v1,Contig,na,SAMN08384464,2018-06-26,GCA_003265725.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003265725.1,,yes,major,subtilis,MG27,University of Groningen,1423,ncbi
GCF_012926045.1,PRJNA603152,ASM1292604v1,Contig,na,SAMN13921480,2020-04-28,GCA_012926045.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012926045.1,,yes,major,subtilis,JC1005,JNTUH,1423,ncbi
GCF_024259785.1,PRJNA856254,ASM2425978v1,Contig,na,SAMN29537102,2022-07-13,GCA_024259785.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024259785.1,,yes,major,subtilis,RP16,Zhejiang University,1423,ncbi
GCF_019748415.1,PRJNA644637,ASM1974841v1,Contig,na,SAMN15705249,2021-08-24,GCA_019748415.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019748415.1,,yes,major,subtilis,R-06-OCP2,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_018223525.1,PRJNA724006,ASM1822352v1,Scaffold,na,SAMN18839106,2021-05-01,GCA_018223525.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018223525.1,,yes,major,subtilis,ACCC 11088,Chinese Academy of Agricultral Science,1423,ncbi
GCF_025460705.1,PRJNA847267,ASM2546070v1,Scaffold,na,SAMN28928350,2022-09-28,GCA_025460705.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025460705.1,,yes,major,subtilis,MSC4,South China University of Technology,1423,ncbi
GCF_015845175.1,PRJNA283707,ASM1584517v1,Scaffold,na,SAMN03654270,2020-12-08,GCA_015845175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015845175.1,,yes,major,subtilis,G25-90,Institute of Life Sciences and Technology,1423,ncbi
GCF_015070965.1,PRJNA669423,ASM1507096v1,Contig,na,SAMN16453360,2020-10-28,GCA_015070965.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015070965.1,,yes,major,subtilis,KO7,OSU,1423,ncbi
GCF_022832445.1,PRJNA548684,ASM2283244v1,Contig,na,SAMN27023765,2022-04-06,GCA_022832445.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_022832445.1,,yes,major,subtilis,S2794,Embrapa Genetic Resources and Biotechnology,1423,ncbi
GCF_014489275.1,PRJNA660353,ASM1448927v1,Contig,na,SAMN15946990,2020-09-05,GCA_014489275.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014489275.1,,yes,major,subtilis,170005,Mato Grosso Cotton Institute,1423,ncbi
GCF_024653155.1,PRJNA548684,ASM2465315v1,Contig,na,SAMN30152234,2022-08-14,GCA_024653155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024653155.1,,yes,major,subtilis,2796,Embrapa Genetic Resources and Biotechnology,1423,ncbi
GCF_015881035.1,PRJNA283540,ASM1588103v1,Contig,na,SAMN03652291,2020-12-08,GCA_015881035.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015881035.1,,yes,major,subtilis,G25-40,Institute of Life Sciences and Technology,1423,ncbi
GCF_019037825.1,PRJNA728748,ASM1903782v1,Contig,na,SAMN19102933,2021-06-25,GCA_019037825.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037825.1,,yes,major,subtilis,179-D 8B1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_905311375.1,PRJEB43128,NRS6111,Contig,na,SAMEA8103432,2021-05-13,GCA_905311375.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311375.1,,yes,major,subtilis,NRS6111,University of Dundee Data Analysis Group,1423,ncbi
GCF_019037205.1,PRJNA728748,ASM1903720v1,Contig,na,SAMN19102939,2021-06-25,GCA_019037205.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037205.1,,yes,major,subtilis,179-J 10A2 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_024241215.1,PRJNA769239,ASM2424121v1,Scaffold,na,SAMN28689866,2022-07-12,GCA_024241215.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024241215.1,,yes,major,subtilis,CVTS6,Instituto de Recursos Naturales y Agrobiologia,1423,ncbi
GCF_014046405.1,PRJNA478692,ASM1404640v1,Contig,na,SAMN09521649,2020-08-03,GCA_014046405.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014046405.1,,yes,major,subtilis,G11,AIT Austrian Institute of Technology Austria,1423,ncbi
GCF_019037525.1,PRJNA728748,ASM1903752v1,Scaffold,na,SAMN19102935,2021-06-25,GCA_019037525.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037525.1,,yes,major,subtilis,179-F 10A1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_010614715.1,PRJNA603289,ASM1061471v1,Contig,na,SAMN13927444,2020-02-14,GCA_010614715.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010614715.1,,yes,major,subtilis,TNC3(2019),Bard College,1423,ncbi
GCF_007995205.1,PRJNA358162,ASM799520v1,Scaffold,na,SAMN06167145,2019-08-14,GCA_007995205.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_007995205.1,,yes,major,subtilis,VS15,KL University,1423,ncbi
GCF_000832195.1,PRJNA266797,ASM83219v1,Scaffold,na,SAMN03282622,2015-02-04,GCA_000832195.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000832195.1,,yes,major,subtilis,B4143,TIFN,1423,ncbi
GCF_021555035.1,PRJNA787060,ASM2155503v1,Contig,na,SAMN23768503,2022-01-23,GCA_021555035.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_021555035.1,,yes,major,subtilis,EVCu15,ICAR-Indian Institute of Horticultural Research,1423,ncbi
GCF_000696615.1,PRJNA248606,ASM69661v1,Contig,na,SAMN02799704,2014-05-30,GCA_000696615.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000696615.1,,yes,major,subtilis,E72,Tianjin university,1423,ncbi
GCF_001342275.1,PRJEB2395,6755_6#9,Contig,na,SAMEA1025530,2015-04-22,GCA_001342275.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001342275.1,,yes,major,subtilis,type strain: N,SC,1423,ncbi
GCF_012028945.1,PRJNA552168,ASM1202894v1,Scaffold,na,SAMN12179489,2020-04-03,GCA_012028945.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012028945.1,,yes,major,subtilis,FH1,Quaid-i-Azam University,1423,ncbi
GCF_905311025.1,PRJEB43128,NRS6084,Contig,na,SAMEA8103421,2021-05-13,GCA_905311025.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311025.1,,yes,major,subtilis,NRS6084,University of Dundee Data Analysis Group,1423,ncbi
GCF_905315055.1,PRJEB43128,NRS6128,Contig,na,SAMEA8103438,2021-05-13,GCA_905315055.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315055.1,,yes,major,subtilis,NRS6128,University of Dundee Data Analysis Group,1423,ncbi
GCF_905315715.1,PRJEB43128,NRS6160,Contig,na,SAMEA8103447,2021-05-13,GCA_905315715.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315715.1,,yes,major,subtilis,NRS6160,University of Dundee Data Analysis Group,1423,ncbi
GCF_012029855.1,PRJNA615382,ASM1202985v1,Contig,na,SAMN14448132,2020-04-04,GCA_012029855.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012029855.1,,yes,major,subtilis,S3B,SATT of Nantes university,1423,ncbi
GCF_001996305.1,PRJNA355231,ASM199630v1,Contig,na,SAMN06066714,2017-02-13,GCA_001996305.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001996305.1,,yes,major,subtilis,AG4,Yerevan State University,1423,ncbi
GCF_905319815.1,PRJEB43128,NRS6206,Contig,na,SAMEA8103459,2021-05-13,GCA_905319815.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319815.1,,yes,major,subtilis,NRS6206,University of Dundee Data Analysis Group,1423,ncbi
GCF_003762825.1,PRJNA504727,ASM376282v1,Contig,na,SAMN10397601,2018-11-15,GCA_003762825.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003762825.1,,yes,major,subtilis,ZL27,Nanjing University of Technology,1423,ncbi
GCF_905315015.1,PRJEB43128,NRS6132,Contig,na,SAMEA8103440,2021-05-13,GCA_905315015.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315015.1,,yes,major,subtilis,NRS6132,University of Dundee Data Analysis Group,1423,ncbi
GCF_905310995.1,PRJEB43128,NRS6103,Contig,na,SAMEA8103427,2021-05-13,GCA_905310995.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905310995.1,,yes,major,subtilis,NRS6103,University of Dundee Data Analysis Group,1423,ncbi
GCF_008017615.1,PRJNA515923,ASM801761v1,Contig,na,SAMN12561567,2019-08-19,GCA_008017615.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_008017615.1,,yes,major,subtilis,FUA2114,University of Alberta,1423,ncbi
GCF_905311035.1,PRJEB43128,NRS6096,Contig,na,SAMEA8103425,2021-05-13,GCA_905311035.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311035.1,,yes,major,subtilis,NRS6096,University of Dundee Data Analysis Group,1423,ncbi
GCF_905319795.1,PRJEB43128,NRS6204,Contig,na,SAMEA8103457,2021-05-13,GCA_905319795.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319795.1,,yes,major,subtilis,NRS6204,University of Dundee Data Analysis Group,1423,ncbi
GCF_001187765.1,PRJNA288072,BSMS1577,Contig,na,SAMN03793169,2015-07-27,GCA_001187765.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001187765.1,,yes,major,subtilis,MS1577,Agricultural Research Organisation,1423,ncbi
GCF_023148545.1,PRJNA741708,ASM2314854v1,Contig,na,SAMN19899792,2022-04-27,GCA_023148545.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023148545.1,,yes,major,subtilis,EYE_54,China CDC,1423,ncbi
GCF_010578025.1,PRJNA390877,ASM1057802v1,Contig,na,SAMN07267374,2020-02-13,GCA_010578025.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578025.1,,yes,major,subtilis,30-7,China Agricultural University,1423,ncbi
GCF_007679335.1,PRJNA543692,ASM767933v1,Contig,na,SAMN11792272,2019-07-30,GCA_007679335.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_007679335.1,,yes,major,subtilis,DE0112,BGI,1423,ncbi
GCF_905311395.1,PRJEB43128,NRS6108,Contig,na,SAMEA8103430,2021-05-13,GCA_905311395.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311395.1,,yes,major,subtilis,NRS6108,University of Dundee Data Analysis Group,1423,ncbi
GCF_017352355.1,PRJNA598935,ASM1735235v1,Contig,na,SAMN13734907,2021-03-14,GCA_017352355.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_017352355.1,,yes,major,subtilis,Dcl1,Mahatma Gandhi University,1423,ncbi
GCF_905319535.1,PRJEB43128,NRS6202,Contig,na,SAMEA8103456,2021-05-13,GCA_905319535.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319535.1,,yes,major,subtilis,NRS6202,University of Dundee Data Analysis Group,1423,ncbi
GCF_905311405.1,PRJEB43128,NRS6107,Contig,na,SAMEA8103429,2021-05-13,GCA_905311405.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311405.1,,yes,major,subtilis,NRS6107,University of Dundee Data Analysis Group,1423,ncbi
GCF_905311385.1,PRJEB43128,NRS6116,Contig,na,SAMEA8103433,2021-05-13,GCA_905311385.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311385.1,,yes,major,subtilis,NRS6116,University of Dundee Data Analysis Group,1423,ncbi
GCF_007665695.1,PRJNA543692,ASM766569v1,Scaffold,na,SAMN11792740,2019-07-30,GCA_007665695.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_007665695.1,,yes,major,subtilis,DE0580,BGI,1423,ncbi
GCF_015645665.1,PRJNA678363,ASM1564566v1,Contig,na,SAMN16794160,2020-11-22,GCA_015645665.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015645665.1,,yes,major,subtilis,168(rho10),The Ohio State University,1423,ncbi
GCF_015645725.1,PRJNA678363,ASM1564572v1,Contig,na,SAMN16794158,2020-11-22,GCA_015645725.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015645725.1,,yes,major,subtilis,CU1065(Z),The Ohio State University,1423,ncbi
GCF_015070995.1,PRJNA670247,ASM1507099v1,Contig,na,SAMN16490485,2020-10-28,GCA_015070995.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015070995.1,,yes,major,subtilis,1A1,OSU,1423,ncbi
GCF_010912695.1,PRJNA421079,ASM1091269v1,Contig,na,SAMN08131302,2020-02-21,GCA_010912695.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010912695.1,,yes,major,subtilis,TV1,Slovak Academy of Sciences,1423,ncbi
GCF_015645605.1,PRJNA678363,ASM1564560v1,Contig,na,SAMN16794163,2020-11-22,GCA_015645605.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015645605.1,,yes,major,subtilis,DBS-15(rho11),The Ohio State University,1423,ncbi
GCF_015645615.1,PRJNA678363,ASM1564561v1,Contig,na,SAMN16794162,2020-11-22,GCA_015645615.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015645615.1,,yes,major,subtilis,3610(phi3T),The Ohio State University,1423,ncbi
GCF_015645705.1,PRJNA678363,ASM1564570v1,Contig,na,SAMN16794159,2020-11-22,GCA_015645705.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015645705.1,,yes,major,subtilis,168(rho6),The Ohio State University,1423,ncbi
GCF_905315385.1,PRJEB43128,NRS6137,Contig,na,SAMEA8103442,2021-05-13,GCA_905315385.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315385.1,,yes,major,subtilis,NRS6137,University of Dundee Data Analysis Group,1423,ncbi
GCF_001895065.1,PRJDB4745,ASM189506v1,Contig,na,SAMD00051050,2016-11-23,GCA_001895065.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001895065.1,,yes,major,subtilis,UMX-103,University of Malaya,1423,ncbi
GCF_010578165.1,PRJNA390877,ASM1057816v1,Scaffold,na,SAMN07267340,2020-02-13,GCA_010578165.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578165.1,,yes,major,subtilis,18-3,China Agricultural University,1423,ncbi
GCF_905315375.1,PRJEB43128,NRS6141,Contig,na,SAMEA8103443,2021-05-13,GCA_905315375.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315375.1,,yes,major,subtilis,NRS6141,University of Dundee Data Analysis Group,1423,ncbi
GCF_905319825.1,PRJEB43128,NRS6205,Contig,na,SAMEA8103458,2021-05-13,GCA_905319825.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319825.1,,yes,major,subtilis,NRS6205,University of Dundee Data Analysis Group,1423,ncbi
GCF_023614045.1,PRJNA798255,ASM2361404v1,Contig,na,SAMN25064062,2022-05-31,GCA_023614045.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023614045.1,,yes,major,subtilis,QYCK 26,Chinese Academy of Agricultural Sciences,1423,ncbi
GCF_019038065.1,PRJNA728748,ASM1903806v1,Contig,na,SAMN19102930,2021-06-25,GCA_019038065.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019038065.1,,yes,major,subtilis,179-A4 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_021728925.1,PRJNA800222,ASM2172892v1,Contig,na,SAMN25236346,2022-01-30,GCA_021728925.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_021728925.1,,yes,major,subtilis,BTU4,"BTU Cottbus-Senftenberg, Institute of Biotechnology",1423,ncbi
GCF_021728955.1,PRJNA800225,ASM2172895v1,Contig,na,SAMN25236356,2022-01-30,GCA_021728955.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_021728955.1,,yes,major,subtilis,BTU5,"BTU Cottbus-Senftenberg, Institute of Biotechnology",1423,ncbi
GCF_017817855.1,PRJNA707005,ASM1781785v1,Scaffold,na,SAMN18155319,2021-04-07,GCA_017817855.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_017817855.1,,yes,major,subtilis,CBMAI 1302,Agrivalle Brasil Industria e Comercio de Produtos Agricolas Ltda,1423,ncbi
GCF_905310975.1,PRJEB43128,NRS6085,Contig,na,SAMEA8103422,2021-05-13,GCA_905310975.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905310975.1,,yes,major,subtilis,NRS6085,University of Dundee Data Analysis Group,1423,ncbi
GCF_905311015.1,PRJEB43128,NRS6094,Contig,na,SAMEA8103424,2021-05-13,GCA_905311015.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311015.1,,yes,major,subtilis,NRS6094,University of Dundee Data Analysis Group,1423,ncbi
GCF_023509705.1,PRJNA835306,ASM2350970v1,Scaffold,na,SAMN28099767,2022-05-19,GCA_023509705.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023509705.1,,yes,major,subtilis,B72,Nanjing Normal University,1423,ncbi
GCF_003399995.1,PRJNA392442,ASM339999v1,Scaffold,na,SAMN04283650,2018-08-16,GCA_003399995.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003399995.1,,yes,major,subtilis,PT26A,"Citrus Research and Education center, Univerisity of Florida",1423,ncbi
GCF_015645655.1,PRJNA678363,ASM1564565v1,Contig,na,SAMN16794161,2020-11-22,GCA_015645655.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015645655.1,,yes,major,subtilis,168(rho14),The Ohio State University,1423,ncbi
GCF_007786555.1,PRJNA556231,ASM778655v1,Scaffold,na,SAMN12344266,2019-07-31,GCA_007786555.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_007786555.1,,yes,major,subtilis,GGC-P12B,University of Akron,1423,ncbi
GCF_001662955.1,PRJNA321942,ASM166295v1,Contig,na,SAMN05162512,2016-06-15,GCA_001662955.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001662955.1,,yes,major,subtilis,SRCM101280,Microbial Institue for Fermentation Industry,1423,ncbi
GCF_006454465.1,PRJNA386600,ASM645446v1,Scaffold,na,SAMN07108765,2019-06-24,GCA_006454465.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_006454465.1,,yes,major,subtilis,SEM-2,The Sericulture and Agri-Food Research Institute,1423,ncbi
GCF_905311435.1,PRJEB43128,NRS6118,Contig,na,SAMEA8103434,2021-05-13,GCA_905311435.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311435.1,,yes,major,subtilis,NRS6118,University of Dundee Data Analysis Group,1423,ncbi
GCF_905318255.1,PRJEB43128,NRS6181,Contig,na,SAMEA8103449,2021-05-13,GCA_905318255.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905318255.1,,yes,major,subtilis,NRS6181,University of Dundee Data Analysis Group,1423,ncbi
GCF_902362345.1,PRJEB33885,MGYG-HGUT-00012,Scaffold,na,SAMEA5849513,2019-08-22,GCA_902362345.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_902362345.1,,yes,major,subtilis,MGYG-HGUT-00012,EMG,1423,ncbi
GCF_905311415.1,PRJEB43128,NRS6110,Contig,na,SAMEA8103431,2021-05-13,GCA_905311415.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311415.1,,yes,major,subtilis,NRS6110,University of Dundee Data Analysis Group,1423,ncbi
GCF_025367495.1,PRJNA873215,ASM2536749v1,Contig,na,SAMN30864133,2022-09-21,GCA_025367495.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025367495.1,,yes,major,subtilis,UV3-94,"Institute of Microbiology, Chinese Academy of Sciences",1423,ncbi
GCF_025642835.1,PRJNA875050,ASM2564283v1,Contig,na,SAMN30594659,2022-10-11,GCA_025642835.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025642835.1,,yes,major,subtilis,RIT-PI-W,Rochester Institute of Technology,1423,ncbi
GCF_025367415.1,PRJNA873215,ASM2536741v1,Contig,na,SAMN30864131,2022-09-21,GCA_025367415.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025367415.1,,yes,major,subtilis,UV3-144,"Institute of Microbiology, Chinese Academy of Sciences",1423,ncbi
GCF_020859605.1,PRJNA775613,ASM2085960v1,Scaffold,na,SAMN22603050,2021-11-13,GCA_020859605.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020859605.1,,yes,major,subtilis,M3,Fujian Normal University,1423,ncbi
GCF_002277775.1,PRJNA392213,ASM227777v1,Scaffold,na,SAMN07285925,2017-08-29,GCA_002277775.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002277775.1,,yes,major,subtilis,GM5,Kazan Federal University,1423,ncbi
GCF_010578135.1,PRJNA390877,ASM1057813v1,Scaffold,na,SAMN07267346,2020-02-13,GCA_010578135.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578135.1,,yes,major,subtilis,20-3,China Agricultural University,1423,ncbi
GCF_016411915.1,PRJNA687030,ASM1641191v1,Contig,na,SAMN17131858,2020-12-27,GCA_016411915.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_016411915.1,,yes,major,subtilis,TH035,OSU,1423,ncbi
GCF_015844635.1,PRJNA283682,ASM1584463v1,Scaffold,na,SAMN03654031,2020-12-08,GCA_015844635.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015844635.1,,yes,major,subtilis,G25-61,Institute of Life Sciences and Technology,1423,ncbi
GCF_900156365.1,PRJEB18886,IMG-taxon 2708742540 annotated assembly,Scaffold,na,SAMN05878487,2017-01-14,GCA_900156365.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_900156365.1,,yes,major,subtilis,RU36A,DOE - JOINT GENOME INSTITUTE,1423,ncbi
